,Datetime,Tweet Id,Raw content,Text,Username,Reply Count,Retweet Count,Like Count,Quote Count,View Count,Hashtags,Media,Coordinates,Place
187,2017-08-27 15:20:35+00:00,901826786220265472,"RT @WLTX: Gov. McMaster: Texans Need Prayer, Help Following Hurricane Harvey https://t.co/s7Uk8gkXpo https://t.co/XbxKzMQDx5","RT @WLTX: Gov. McMaster: Texans Need Prayer, Help Following Hurricane Harvey on.wltx.com/2wIBpc1 https://t.co/XbxKzMQDx5",SophiaLamar1,0,1,0,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/DIOR3o1XUAAY_fD?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIOR3o1XUAAY_fD?format=jpg&name=orig', altText=None)]",,
188,2017-08-27 15:21:02+00:00,901826896933027840,RT @nbc6: WATCH LIVE: Houston mayor speaking about Hurricane Harvey's impact on city: https://t.co/5rK7jhOMbh https://t.co/WNx84Hoz7P,RT @nbc6: WATCH LIVE: Houston mayor speaking about Hurricane Harvey's impact on city: on.nbc6.com/LLqoODU https://t.co/WNx84Hoz7P,DoitDestiny,0,7,0,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/DIPuXNBV4AE0vSC?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPuXNBV4AE0vSC?format=jpg&name=orig', altText=None)]",,
189,2017-08-27 15:21:04+00:00,901826907620171777,RT @cbs11jeffrey: Tornado Warning for Beaumont. During a flooding event. #PilingOnPenalty https://t.co/1F2WsYqBG6,RT @cbs11jeffrey: Tornado Warning for Beaumont. During a flooding event. #PilingOnPenalty https://t.co/1F2WsYqBG6,AmbersMom8,0,5,0,0,,['PilingOnPenalty'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIPmKvoW4AEJMHj?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPmKvoW4AEJMHj?format=jpg&name=orig', altText=None)]",,
190,2017-08-27 15:21:09+00:00,901826926804738048,Houston Texans home game in Arlington? Harvey makes it possible https://t.co/vAnUjX29rS https://t.co/7hwOtQNNWd,Houston Texans home game in Arlington? Harvey makes it possible dlvr.it/PhyNQ5 https://t.co/7hwOtQNNWd,FriscoTexasNews,0,0,0,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/DIPuztoVoAERrOh?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPuztoVoAERrOh?format=jpg&name=orig', altText=None)]",,
191,2017-08-27 15:37:17+00:00,901830988715532288,RT @CBSLA: WATCH LIVE: CBS News Special Report on Tropical Storm Harvey: https://t.co/YlTlULWxvj https://t.co/8afK8jZ7GL,RT @CBSLA: WATCH LIVE: CBS News Special Report on Tropical Storm Harvey: cbsloc.al/1Aoykb2 https://t.co/8afK8jZ7GL,Rajan_JBR,0,6,0,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/DIPxu2bWsAAcSTd?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPxu2bWsAAcSTd?format=jpg&name=orig', altText=None)]",,
192,2017-08-27 15:37:18+00:00,901830993765699584,RT @UpSonder: ALERT: Civilian #UAV #drones currently banned within #Harvey disaster recovery zones in #Texas https://t.co/yjQcGixTF4,RT @UpSonder: ALERT: Civilian #UAV #drones currently banned within #Harvey disaster recovery zones in #Texas https://t.co/yjQcGixTF4,x3drones,0,3,0,0,,"['UAV', 'drones', 'Harvey', 'Texas']","[Photo(previewUrl='https://pbs.twimg.com/media/DIMtXPAUEAAE3wJ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIMtXPAUEAAE3wJ?format=jpg&name=orig', altText=None)]",,
193,2017-08-27 15:54:29+00:00,901835318822932481,NWSSanAntonio: 10:51a 8/27 - Harvey's winds continue to decrease but 35-45mph winds still possible in yellow shade… https://t.co/lzDituvhWv,NWSSanAntonio: 10:51a 8/27 - Harvey's winds continue to decrease but 35-45mph winds still possible in yellow shade… https://t.co/lzDituvhWv,JimDannerWX,0,0,0,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/DIP10_6W4AADa47?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIP10_6W4AADa47?format=jpg&name=orig', altText=None)]",,
194,2017-08-27 15:55:14+00:00,901835503774965761,"Flooding near #Kingsbury , #Texas @whiotv #Harvey https://t.co/5wHrcJBTQH","Flooding near #Kingsbury , #Texas @whiotv #Harvey https://t.co/5wHrcJBTQH",GEnrightWHIO,0,1,2,0,,"['Kingsbury', 'Texas', 'Harvey']","[Photo(previewUrl='https://pbs.twimg.com/media/DIP2mnbUMAM_Dgx?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIP2mnbUMAM_Dgx?format=jpg&name=orig', altText=None)]",,
195,2017-08-27 15:55:20+00:00,901835529779642369,Most Bexar County homeowners lack flood insurance as Hurricane Harvey bears down https://t.co/BmKesVRtTP https://t.co/X0OO8s6Ibb,Most Bexar County homeowners lack flood insurance as Hurricane Harvey bears down sanantonioinformer.com/41805/most-bex… https://t.co/X0OO8s6Ibb,sanantonio_info,0,0,0,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/DIP2ohGUwAAH_qa?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIP2ohGUwAAH_qa?format=jpg&name=orig', altText=None)]",,
196,2017-08-27 15:56:29+00:00,901835818704261120,RT @Circa: Houston's mayor defended his decision not to evacuate residents ahead of Harvey https://t.co/W1qPnHbMgz https://t.co/VmaeaDq3yK,RT @Circa: Houston's mayor defended his decision not to evacuate residents ahead of Harvey bit.ly/2vxxQ3h https://t.co/VmaeaDq3yK,tigertail65,0,51,0,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/DIP1n8YWAAA2pwO?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIP1n8YWAAA2pwO?format=jpg&name=orig', altText=None)]",,
