,Unnamed: 0,Unnamed: 0.1,Datetime,Tweet Id,Raw content,Text,Username,Reply Count,Retweet Count,Like Count,Quote Count,View Count,Hashtags,Media,Coordinates,Place,Informative/Not Informative
3178287,3178287,819602,2017-08-31 20:56:42+00:00,"9,03360923515187E+017",EVENTS + DONATIONS = RECOVERY! RT @PorchDrinkingCO: Craft Beer Comes Together to Support #Harvey Flood Victims https://t.co/NgngcjztRS https://t.co/j7YvhGEZOQ,EVENTS + DONATIONS = RECOVERY! RT @PorchDrinkingCO: Craft Beer Comes Together to Support #Harvey Flood Victims bit.ly/2xyO4es https://t.co/j7YvhGEZOQ,BeerDiariesTV,0,1,4,0,,['Harvey'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIlhO3-WAAEhtfl?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIlhO3-WAAEhtfl?format=jpg&name=orig', altText=None)]",,,0
3005621,3005621,646936,2017-08-31 06:13:28+00:00,"9,03138649574961E+017",RT @FrMatthewLC: A heroic priest in the midst of the #houstonflood. (via @AaronGarthSmith) https://t.co/eh050ARDsv,RT @FrMatthewLC: A heroic priest in the midst of the #houstonflood. (via @AaronGarthSmith) https://t.co/eh050ARDsv,NYCatholicRadio,0,246,0,0,,['houstonflood'],"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/901823330625482753/pu/img/dbXY1Qpjiec3L7Y2.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/901823330625482753/pu/pl/EFbSAol0ZtZmwojm.m3u8', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/901823330625482753/pu/vid/320x180/tREymTRBV-amKEHc.mp4', contentType='video/mp4', bitrate=256000), VideoVariant(url='https://video.twimg.com/ext_tw_video/901823330625482753/pu/vid/640x360/Tg_AEckiNWX_jM7G.mp4', contentType='video/mp4', bitrate=832000)], duration=139.006, views=15079, altText=None)]",,,1
3182268,3182268,823583,2017-08-31 21:12:13+00:00,"9,03364827128533E+017",RT @RedCross: How the Red Cross is spending donations for #HurricaneHarvey relief: https://t.co/tpBqSCtlmm https://t.co/0NmdUkk45T,RT @RedCross: How the Red Cross is spending donations for #HurricaneHarvey relief: rdcrss.org/2vvF7oV https://t.co/0NmdUkk45T,lrichmond13,0,426,0,0,,['HurricaneHarvey'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIlcZ1KW4AEXxZH?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIlcZ1KW4AEXxZH?format=jpg&name=orig', altText=None)]",,,0
1806056,1806056,35277,2017-08-28 19:34:33+00:00,"9,02253087569699E+017",RT @GregAbbott_TX: Thanks to the Texas National Guard for their help to rescue flooded Texans. #HurricaneHarvey https://t.co/lhpJtAne10,RT @GregAbbott_TX: Thanks to the Texas National Guard for their help to rescue flooded Texans. #HurricaneHarvey https://t.co/lhpJtAne10,2lipsartdesign,0,7207,0,0,,['HurricaneHarvey'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIQmzPZWsAIew84?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIQmzPZWsAIew84?format=jpg&name=orig', altText=None)]",,,1
2525516,2525516,166831,2017-08-30 02:56:37+00:00,"9,02726723271369E+017",RT @nh60dmook: HOUSTON WE GOTTA STICK TOGETHER #HarveyFlood #HurricaneHarvey https://t.co/9LNsdmhMKj,RT @nh60dmook: HOUSTON WE GOTTA STICK TOGETHER #HarveyFlood #HurricaneHarvey https://t.co/9LNsdmhMKj,jadedgirl6,0,32515,0,0,,"['HarveyFlood', 'HurricaneHarvey']","[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/902328019464765440/pu/img/ygNMRmiHpxlbRaOb.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/902328019464765440/pu/vid/720x720/QZrYzuk-wfsK2TjE.mp4', contentType='video/mp4', bitrate=1280000), VideoVariant(url='https://video.twimg.com/ext_tw_video/902328019464765440/pu/pl/zpOtsxxH7skFq60N.m3u8', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/902328019464765440/pu/vid/240x240/Y9XVgJv1t742CgfH.mp4', contentType='video/mp4', bitrate=256000), VideoVariant(url='https://video.twimg.com/ext_tw_video/902328019464765440/pu/vid/480x480/3HYSeiWE-SdjhheP.mp4', contentType='video/mp4', bitrate=832000)], duration=26.427, views=3559331, altText=None)]",,,1
1461308,1461308,269885,2017-08-28 02:22:32+00:00,"9,01993370200965E+017",RT @itsKARY_: #HurricaneHarvey mood. https://t.co/h8nLYnz49Y,RT @itsKARY_: #HurricaneHarvey mood. https://t.co/h8nLYnz49Y,mindofmdjn,0,185,0,0,,['HurricaneHarvey'],"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/901320519550619648/pu/img/ovDCZUwN13qAMvb_.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/901320519550619648/pu/pl/DYXzbdX1WxFXlr9P.m3u8', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/901320519550619648/pu/vid/240x240/pUBBAb-o2UBhwMWL.mp4', contentType='video/mp4', bitrate=256000), VideoVariant(url='https://video.twimg.com/ext_tw_video/901320519550619648/pu/vid/480x480/wONDiNq3YWKzrK5J.mp4', contentType='video/mp4', bitrate=832000)], duration=44.933, views=139510, altText=None)]",,,0
1954087,1954087,183308,2017-08-29 00:51:36+00:00,"9,0233287427115E+017",RT @Therealdang3r: This the most funniest shit I seen all morning 😂😂😂😂‼️ #HurricaneHarvey #Greenspoint https://t.co/KNIPdDWVd1,RT @Therealdang3r: This the most funniest shit I seen all morning 😂😂😂😂‼️ #HurricaneHarvey #Greenspoint https://t.co/KNIPdDWVd1,x21Johnny,0,11030,0,0,,"['HurricaneHarvey', 'Greenspoint']","[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/901815566813487107/pu/img/mVqb3CbcCJr80VDW.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/901815566813487107/pu/vid/480x480/NH1iQtR6970Hx69z.mp4', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/ext_tw_video/901815566813487107/pu/vid/240x240/EHfmAWuH6DF1bDoW.mp4', contentType='video/mp4', bitrate=256000), VideoVariant(url='https://video.twimg.com/ext_tw_video/901815566813487107/pu/pl/gBWcmsXWRVTFmw0l.m3u8', contentType='application/x-mpegURL', bitrate=None)], duration=12.733, views=982791, altText=None)]",,,0
2515515,2515515,156830,2017-08-30 02:37:49+00:00,"9,02721993279201E+017",RT @nh60dmook: HOUSTON WE GOTTA STICK TOGETHER #HarveyFlood #HurricaneHarvey https://t.co/9LNsdmhMKj,RT @nh60dmook: HOUSTON WE GOTTA STICK TOGETHER #HarveyFlood #HurricaneHarvey https://t.co/9LNsdmhMKj,Sugggaar,0,32515,0,0,,"['HarveyFlood', 'HurricaneHarvey']","[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/902328019464765440/pu/img/ygNMRmiHpxlbRaOb.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/902328019464765440/pu/vid/720x720/QZrYzuk-wfsK2TjE.mp4', contentType='video/mp4', bitrate=1280000), VideoVariant(url='https://video.twimg.com/ext_tw_video/902328019464765440/pu/pl/zpOtsxxH7skFq60N.m3u8', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/902328019464765440/pu/vid/240x240/Y9XVgJv1t742CgfH.mp4', contentType='video/mp4', bitrate=256000), VideoVariant(url='https://video.twimg.com/ext_tw_video/902328019464765440/pu/vid/480x480/3HYSeiWE-SdjhheP.mp4', contentType='video/mp4', bitrate=832000)], duration=26.427, views=3559331, altText=None)]",,,1
2343274,2343274,572495,2017-08-29 21:02:34+00:00,"9,02637625529524E+017","Picture says it all...
#Texas 
#HurricaneHarvey https://t.co/hWGvgqK1VQ","Picture says it all...
#Texas 
#HurricaneHarvey https://t.co/hWGvgqK1VQ",mthomas1029,0,0,1,0,,"['Texas', 'HurricaneHarvey']","[Photo(previewUrl='https://pbs.twimg.com/media/DIbQIlDUQAAHthB?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIbQIlDUQAAHthB?format=jpg&name=orig', altText=None)]",,,1
1750480,1750480,559057,2017-08-28 17:42:35+00:00,"9,02224910440944E+017",RT @tasiahhhh: 1 retweet can help a person or family find safety near them #houstonflood #HoustonStrong https://t.co/GpSxS3Lpzk,RT @tasiahhhh: 1 retweet can help a person or family find safety near them #houstonflood #HoustonStrong https://t.co/GpSxS3Lpzk,elijahuwas,0,2178,0,0,,"['houstonflood', 'HoustonStrong']","[Photo(previewUrl='https://pbs.twimg.com/media/DISpcEnVYAAYGKa?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DISpcEnVYAAYGKa?format=jpg&name=orig', altText=None)]",,,0
2595322,2595322,236637,2017-08-30 06:21:18+00:00,"9,02778232554082E+017",RT @taeebae: @Pakis_13 75 Acres of land available! 2814591400 !!!! #houstonflood #HurricaneHarvy https://t.co/wgdNsHcCOy,RT @taeebae: @Pakis_13 75 Acres of land available! 2814591400 !!!! #houstonflood #HurricaneHarvy https://t.co/wgdNsHcCOy,Natie27_,0,30,0,0,,"['houstonflood', 'HurricaneHarvy']","[Photo(previewUrl='https://pbs.twimg.com/media/DIbbvqJXgAEUBqd?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIbbvqJXgAEUBqd?format=jpg&name=orig', altText=None)]",,,0
1832929,1832929,62150,2017-08-28 20:28:05+00:00,"9,02266560105943E+017",Demand Federal Action on #HurricaneHarvey Now. https://t.co/KFC7OWaKub Take Action with @Roots_Action https://t.co/MGldgLWx2R,Demand Federal Action on #HurricaneHarvey Now. https://t.co/KFC7OWaKub Take Action with @Roots_Action bit.ly/2vyahbk,NLassandrello,0,0,0,0,,['HurricaneHarvey'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIVnPdXUQAAz27S?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIVnPdXUQAAz27S?format=jpg&name=orig', altText=None)]",,,1
599329,599329,599329,2017-08-26 04:03:24+00:00,"9,01293979739804E+017",RT @MDavisbot: The Difference Between A Category 1 - 5 Hurricanes. #HurricaneHarvey #PrayForTexas 🙏 #HurricaneHarvey https://t.co/I10VkG1VFj,RT @MDavisbot: The Difference Between A Category 1 - 5 Hurricanes. #HurricaneHarvey #PrayForTexas 🙏 #HurricaneHarvey https://t.co/I10VkG1VFj,OurYellowBridge,0,224,0,0,,"['HurricaneHarvey', 'PrayForTexas', 'HurricaneHarvey']","[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/784140306975432704/pu/img/zqy-p5MeGVSrBpaw.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/784140306975432704/pu/vid/320x180/fOpOUD62bYtKPsEx.mp4', contentType='video/mp4', bitrate=320000), VideoVariant(url='https://video.twimg.com/ext_tw_video/784140306975432704/pu/vid/640x360/XKwbEfQFALSx6jLa.mp4', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/ext_tw_video/784140306975432704/pu/pl/up4w5JPFAB4yV7Cs.m3u8', contentType='application/x-mpegURL', bitrate=None)], duration=90.744, views=2645061, altText=None)]",,,0
1602617,1602617,411194,2017-08-28 12:21:53+00:00,"9,02144203957957E+017",RT @mrkmully: Bunnies being rescued along with people #Harvey2017 #houstonflood https://t.co/Slnnn6LkFR,RT @mrkmully: Bunnies being rescued along with people #Harvey2017 #houstonflood https://t.co/Slnnn6LkFR,Zenther2,0,793,0,0,,"['Harvey2017', 'houstonflood']","[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/901889710204772352/pu/img/udf1LUkLIIyClUp2.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/901889710204772352/pu/vid/320x180/tayKs7RbVB6Dqv_0.mp4', contentType='video/mp4', bitrate=256000), VideoVariant(url='https://video.twimg.com/ext_tw_video/901889710204772352/pu/vid/640x360/GRM7Yg530ndDE6dE.mp4', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/ext_tw_video/901889710204772352/pu/vid/1280x720/NrtGJMb4WC79Iuxu.mp4', contentType='video/mp4', bitrate=2176000), VideoVariant(url='https://video.twimg.com/ext_tw_video/901889710204772352/pu/pl/elBVMw2gDI86DUBF.m3u8', contentType='application/x-mpegURL', bitrate=None)], duration=15.11, views=105550, altText=None)]",,,1
430696,430696,430696,2017-08-25 23:18:10+00:00,"9,01222198479917E+017",#HurricaneHarvey now up to a Category 4 storm just a short time before it makes landfall: https://t.co/P4zVGSehVq https://t.co/7tk4u4RPAJ,#HurricaneHarvey now up to a Category 4 storm just a short time before it makes landfall: weather.com/storms/hurrica… https://t.co/7tk4u4RPAJ,TroyTompkins35,0,1,0,0,,['HurricaneHarvey'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIHIxFtWAAAjHy-?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIHIxFtWAAAjHy-?format=jpg&name=orig', altText=None)]","Coordinates(longitude=-84.576827, latitude=33.6475029)","Place(id='8173485c72e78ca5', fullName='Atlanta, GA', name='Atlanta', type='city', country='United States', countryCode='US')",1
1630197,1630197,438774,2017-08-28 13:40:12+00:00,"9,02163911620821E+017","Wow, #Houston... Ed Lavandera shared this pic of #dogs left behind in a boat after owners evacuated. #HoustonFloods https://t.co/dzZTYz6hF4","Wow, #Houston... Ed Lavandera shared this pic of #dogs left behind in a boat after owners evacuated. #HoustonFloods https://t.co/dzZTYz6hF4",finessebryan,0,0,1,0,,"['Houston', 'dogs', 'HoustonFloods']","[Photo(previewUrl='https://pbs.twimg.com/media/DIUhSh0UIAAjmrq?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIUhSh0UIAAjmrq?format=jpg&name=orig', altText=None)]",,,1
2839384,2839384,480699,2017-08-30 20:39:33+00:00,"9,02994218242605E+017",RT @YEARSofLIVING: Here are the #ClimateFacts about #HurricaneHarvey. https://t.co/lECmNlmbCh,RT @YEARSofLIVING: Here are the #ClimateFacts about #HurricaneHarvey. https://t.co/lECmNlmbCh,nilasultana,0,13621,0,0,,"['ClimateFacts', 'HurricaneHarvey']","[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/902176180912128000/pu/img/JqLHRmCTQzFV7KvO.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/902176180912128000/pu/vid/480x480/zZ3QpG5dYY6JUvfg.mp4', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/ext_tw_video/902176180912128000/pu/pl/O6jWCs5ITOyzwqkI.m3u8', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/902176180912128000/pu/vid/240x240/wZD6JqJ2_kk03cql.mp4', contentType='video/mp4', bitrate=256000), VideoVariant(url='https://video.twimg.com/ext_tw_video/902176180912128000/pu/vid/720x720/F7EcaaHOz9zSg0zS.mp4', contentType='video/mp4', bitrate=1280000)], duration=88.505, views=1157766, altText=None)]",,,1
652738,652738,41967,2017-08-26 07:28:36+00:00,"9,01345618190361E+017",RT @CNN: #Harvey: Dangerous hurricane-force winds will start in less than 2 hours https://t.co/qHuTtrPFne https://t.co/HiaqXmVSiR,RT @CNN: #Harvey: Dangerous hurricane-force winds will start in less than 2 hours cnn.it/2volsmU https://t.co/HiaqXmVSiR,seni_laetitia,0,1421,0,0,,['Harvey'],"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/901188761014345728/pu/img/e9240HoGnDpk-3dj.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/901188761014345728/pu/pl/AuI9m2up74YER6NT.m3u8', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/901188761014345728/pu/vid/638x360/S7_rTLIIG-Zt7H2S.mp4', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/ext_tw_video/901188761014345728/pu/vid/318x180/AR-XW9mVEJCPD9nW.mp4', contentType='video/mp4', bitrate=256000)], duration=3.017, views=339170, altText=None)]",,,0
411603,411603,411603,2017-08-25 22:56:05+00:00,"9,01216639068369E+017","RT @iCyclone: 4:45 pm. Really ripping hard now in Rockport. Impressive, given we're not in core yet. #HARVEY https://t.co/SE06Y5WSHN","RT @iCyclone: 4:45 pm. Really ripping hard now in Rockport. Impressive, given we're not in core yet. #HARVEY https://t.co/SE06Y5WSHN",JDdaSCRaider,0,1829,0,0,,['HARVEY'],"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/901199370275639296/pu/img/51yS3Ycnm_mB0_z_.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/901199370275639296/pu/vid/320x180/SgDRW4jnPcJ3x4oH.mp4', contentType='video/mp4', bitrate=256000), VideoVariant(url='https://video.twimg.com/ext_tw_video/901199370275639296/pu/vid/1280x720/5mC02axMRhoooPLl.mp4', contentType='video/mp4', bitrate=2176000), VideoVariant(url='https://video.twimg.com/ext_tw_video/901199370275639296/pu/vid/640x360/tIpOCg-U7hb2E9bd.mp4', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/ext_tw_video/901199370275639296/pu/pl/5bknPiQJrHW7oFfO.m3u8', contentType='application/x-mpegURL', bitrate=None)], duration=16.36, views=355209, altText=None)]",,,1
2617658,2617658,258973,2017-08-30 09:27:37+00:00,"9,02825120263262E+017","RT @chematierra: #Harvey, ¡tempestad sin precedentes!

https://t.co/OhqXyCvO6e

https://t.co/Pov5iBxJ0y","RT @chematierra: #Harvey, ¡tempestad sin precedentes!

chematierra.mx/la-tierra/desa…

https://t.co/Pov5iBxJ0y",alsidero,0,93,0,0,,['Harvey'],"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/902370560168017920/pu/img/ZoiUmdVu5C7nwSjA.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/902370560168017920/pu/vid/320x180/OeXB4MGxdjXBhthg.mp4', contentType='video/mp4', bitrate=256000), VideoVariant(url='https://video.twimg.com/ext_tw_video/902370560168017920/pu/pl/PRvc6hyexA5NLDi3.m3u8', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/902370560168017920/pu/vid/1280x720/GHa9Sk3J_J0G7V24.mp4', contentType='video/mp4', bitrate=2176000), VideoVariant(url='https://video.twimg.com/ext_tw_video/902370560168017920/pu/vid/640x360/wvWtRp3NRNwnS8Xq.mp4', contentType='video/mp4', bitrate=832000)], duration=98.665, views=9038, altText=None)]",,,1
844502,844502,233731,2017-08-26 21:53:29+00:00,"9,01563274227049E+017",RT @IceManNYR: Woman gives a six pack of Galveston beer to FOX News reporter Casey Stegall. #Harvey2017 https://t.co/nwG06HMCvb,RT @IceManNYR: Woman gives a six pack of Galveston beer to FOX News reporter Casey Stegall. #Harvey2017 https://t.co/nwG06HMCvb,wowlison,0,3732,0,0,,['Harvey2017'],"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/901157913741463553/pu/img/DptoB3AM6E8rJkoK.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/901157913741463553/pu/pl/fR9xuBXi68IJpId5.m3u8', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/901157913741463553/pu/vid/320x180/wWVU3yJ0ntpFXAAo.mp4', contentType='video/mp4', bitrate=256000), VideoVariant(url='https://video.twimg.com/ext_tw_video/901157913741463553/pu/vid/640x360/wjEohljl3fHTKQRf.mp4', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/ext_tw_video/901157913741463553/pu/vid/1280x720/eVkhEtz45ULYiSKR.mp4', contentType='video/mp4', bitrate=2176000)], duration=45.0, views=806819, altText=None)]",,,0
1165237,1165237,554466,2017-08-27 18:47:06+00:00,"9,01878759413826E+017",RT @MPrendergastTX: Buffalo Bayou in Houston.  Unbelievable. #houwx #houstonflood #txwx #Harvey https://t.co/grCKUmZYmr,RT @MPrendergastTX: Buffalo Bayou in Houston.  Unbelievable. #houwx #houstonflood #txwx #Harvey https://t.co/grCKUmZYmr,MilsLarson,0,691,0,0,,"['houwx', 'houstonflood', 'txwx', 'Harvey']","[Photo(previewUrl='https://pbs.twimg.com/media/DIQcWHrUMAAfjwh?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIQcWHrUMAAfjwh?format=jpg&name=orig', altText=None)]",,,1
970947,970947,360176,2017-08-27 13:24:29+00:00,"9,01797566161007E+017",RT @ChrChristensen: This is how bad things are in #Houston...and a lot more rain to come. #houstonflood https://t.co/wYfIQpaI8M,RT @ChrChristensen: This is how bad things are in #Houston...and a lot more rain to come. #houstonflood https://t.co/wYfIQpaI8M,AngelaQueensNY1,0,3302,0,0,,"['Houston', 'houstonflood']","[Photo(previewUrl='https://pbs.twimg.com/media/DIPQKSKWAAA-mTO?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPQKSKWAAA-mTO?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/DIPQKSCW4AAeJk8?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPQKSCW4AAeJk8?format=jpg&name=orig', altText=None)]",,,1
1541180,1541180,349757,2017-08-28 06:00:02+00:00,"9,02048106539344E+017",Storm Harvey: #Houston battles 'unprecedented' floods 🌪 #HurricaneHarvey #哈维飓风 https://t.co/AqMO7CcRPc https://t.co/XY3mPJobwV,Storm Harvey: #Houston battles 'unprecedented' floods 🌪 #HurricaneHarvey #哈维飓风 bbc.co.uk/news/world-us-… https://t.co/XY3mPJobwV,boppinmule,0,1,1,0,,"['Houston', 'HurricaneHarvey', '哈维飓风']","[Photo(previewUrl='https://pbs.twimg.com/media/DIS3-L4XcAEeqTa?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIS3-L4XcAEeqTa?format=jpg&name=orig', altText=None)]",,,1
2215261,2215261,444482,2017-08-29 16:51:19+00:00,"9,02574396962816E+017","RT @ProgressTX: A reminder to @realDonaldTrump – we need support, not photo ops. #Harvey https://t.co/udECm3yDSo","RT @ProgressTX: A reminder to @realDonaldTrump – we need support, not photo ops. #Harvey https://t.co/udECm3yDSo",IanBelter,0,72,0,0,,['Harvey'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIaWFocUEAATuW6?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIaWFocUEAATuW6?format=jpg&name=orig', altText=None)]",,,0
