Column1;Unnamed: 0;Unnamed: 0.1;Datetime;Tweet Id;Raw content;Text;Username;Reply Count;Retweet Count;Like Count;Quote Count;View Count;Hashtags;Media;Coordinates;Place;Informative/Not informative
2091149;2091149;320370;29/08/2017 12:20;9,02476E+17;RT @UNFCCC: Hotter oceans mean wetter storms. Explainer by @YEARSofLIVING #Harvey #HurricaneHarvey #climatechange  https://t.co/WvjefJLcd8;RT @UNFCCC: Hotter oceans mean wetter storms. Explainer by @YEARSofLIVING #Harvey #HurricaneHarvey #climatechange  https://t.co/WvjefJLcd8;JSTapetillo;0;1501;0;0;;['Harvey', 'HurricaneHarvey', 'climatechange'];https://pbs.twimg.com/ext_tw_video_thumb/902176180912128000/pu/img/JqLHRmCTQzFV7KvO.jpg;;;1
2057109;2057109;286330;29/08/2017 07:28;9,02403E+17;RT @YEARSofLIVING: Here are the #ClimateFacts about #HurricaneHarvey. https://t.co/lECmNlmbCh;RT @YEARSofLIVING: Here are the #ClimateFacts about #HurricaneHarvey. https://t.co/lECmNlmbCh;samanthagabina;0;13621;0;0;;['ClimateFacts', 'HurricaneHarvey'];https://pbs.twimg.com/ext_tw_video_thumb/902176180912128000/pu/img/JqLHRmCTQzFV7KvO.jpg;;;1
2571692;2571692;213007;30/08/2017 06:40;9,02753E+17;RT @GMA: Tonight on @Nightline, the heroic stories of first responders and volunteers during Hurricane #Harvey. https://t.co/LsQMyzVG8a;RT @GMA: Tonight on @Nightline, the heroic stories of first responders and volunteers during Hurricane #Harvey. https://t.co/LsQMyzVG8a;StegallNan;0;38;0;0;;['Harvey'];https://pbs.twimg.com/media/DIc3P5kWsAAVno1?format=jpg&name=orig;;;1
2149937;2149937;379158;29/08/2017 16:19;9,02536E+17;RT @ragtubers: For everyone complaining #Faith #prayforhouston #houstonflood #HurricaneHarvery https://t.co/J7EUFmIqSy;RT @ragtubers: For everyone complaining #Faith #prayforhouston #houstonflood #HurricaneHarvery https://t.co/J7EUFmIqSy;msuriani;0;148;0;0;;['Faith', 'prayforhouston', 'houstonflood', 'HurricaneHarvery'];https://pbs.twimg.com/ext_tw_video_thumb/902119797210595328/pu/img/zawoulfQC0Vw7xb2.jpg;;;1
838652;838652;227881;26/08/2017 23:26;9,01556E+17;RT @Eric_Howardd: Only in Houston, TX lol ?????? #HurricaneHarvey https://t.co/uLTKjkevRe;RT @Eric_Howardd: Only in Houston, TX lol ?????? #HurricaneHarvey https://t.co/uLTKjkevRe;indig0ros3;0;14635;0;0;;['HurricaneHarvey'];https://pbs.twimg.com/media/DIGbf7YU0AAxEkd?format=jpg&name=orig;;;0
912494;912494;301723;27/08/2017 06:59;9,0167E+17;gorilla tape is keeping water out except when a truck drives by. #Harvey #houstonflood https://t.co/WeJD7FisC8;gorilla tape is keeping water out except when a truck drives by. #Harvey #houstonflood https://t.co/WeJD7FisC8;FolksyShark;2;1;12;1;;['Harvey', 'houstonflood'];https://pbs.twimg.com/media/DINgdngUEAAzrmw?format=jpg&name=orig;Coordinates(longitude=-95.823268, latitude=29.522325);Place(id='1c69a67ad480e1b1', fullName='Houston, TX', name='Houston', type='city', country='United States', countryCode='US');1
2495990;2495990;137305;30/08/2017 04:01;9,02713E+17;"#TexasCares: Thank you, First Coast for your great generosity to our Texan neighbors in need. ?
Donate here: https://t.co/f7kUeo8aOM
#Harvey https://t.co/qQ5lpexqGE";"#TexasCares: Thank you, First Coast for your great generosity to our Texan neighbors in need. ?
Donate here: fcnews.tv/2xFHe6c
#Harvey https://t.co/qQ5lpexqGE";tweetFCL;0;4;6;1;;['TexasCares', 'Harvey'];https://pbs.twimg.com/ext_tw_video_thumb/902712731501027328/pu/img/J0jYwSmhBkr6MtJ5.jpg;;;1
437650;437650;437650;26/08/2017 01:26;9,01224E+17;RT @brandonformby: Downtown Corpus Christi is mostly vacant Friday as #Harvey beats down on the Texas coast. https://t.co/ya4dPOj1m4;RT @brandonformby: Downtown Corpus Christi is mostly vacant Friday as #Harvey beats down on the Texas coast. https://t.co/ya4dPOj1m4;jjkeyes;0;210;0;0;;['Harvey'];https://pbs.twimg.com/media/DIF5DM0VYAAezHr?format=jpg&name=orig;;;1
813368;813368;202597;26/08/2017 21:34;9,01528E+17;RT @callergabe: More view from Port Aransas, Texas. #HurricaneHarvey #Harvey #HarveyStorm #stxwx #Texas https://t.co/JSTg6vRtAX;RT @callergabe: More view from Port Aransas, Texas. #HurricaneHarvey #Harvey #HarveyStorm #stxwx #Texas https://t.co/JSTg6vRtAX;AbdulSattar13;0;479;0;0;;['HurricaneHarvey', 'Harvey', 'HarveyStorm', 'stxwx', 'Texas'];https://pbs.twimg.com/media/DILNCOCVYAAZ9Ue?format=jpg&name=orig;;;1
753297;753297;142526;26/08/2017 18:00;9,01474E+17;National Hurricane Center: Catastrophic flooding expected in Texas over next few days. #HurricaneHarvey https://t.co/9bMC4VNjbn;National Hurricane Center: Catastrophic flooding expected in Texas over next few days. #HurricaneHarvey https://t.co/9bMC4VNjbn;FoxNews;29;106;156;6;;['HurricaneHarvey'];https://pbs.twimg.com/media/DIKuNTrXcAEzlVc.jpg;;;1
1370508;1370508;179085;28/08/2017 01:50;9,01955E+17;"RT @AustinKellerman: 'GOING TO SAVE SOME LIVES'

Heroes converging in #Houston

#houstonflood #HurricaneHarvey https://t.co/052ObBBrpx";"RT @AustinKellerman: 'GOING TO SAVE SOME LIVES'

Heroes converging in #Houston

#houstonflood #HurricaneHarvey https://t.co/052ObBBrpx";psuba98;0;8757;0;0;;['Houston', 'houstonflood', 'HurricaneHarvey'];https://pbs.twimg.com/ext_tw_video_thumb/901879468515500032/pu/img/GNtHINbvBsN2XInc.jpg;;;1
2414512;2414512;55827;30/08/2017 01:22;9,02673E+17;"RT @TxDOTBeaumont: US69 north &amp; southbound between Beaumont &amp; Lumberton are now CLOSED #Harvey https://t.co/XghvGIIvh5";"RT @TxDOTBeaumont: US69 north &amp; southbound between Beaumont &amp; Lumberton are now CLOSED #Harvey https://t.co/XghvGIIvh5";444artist1;0;314;0;0;;['Harvey'];https://pbs.twimg.com/ext_tw_video_thumb/902660292877762560/pu/img/c51AaFPyZOATk16Z.jpg;;;1
2988277;2988277;629592;31/08/2017 06:19;9,0311E+17;RT @AdrBell: Surviving floods #harvey https://t.co/hz7f6wMAwq;RT @AdrBell: Surviving floods #harvey https://t.co/hz7f6wMAwq;WoolyMooly;0;11;0;0;;['harvey'];https://pbs.twimg.com/media/DIg-rxeUIAADaoH?format=jpg&name=orig;;;0
1885223;1885223;114444;29/08/2017 00:19;9,02295E+17;RT @PaulFox13: This is insane. #houstonflood https://t.co/oddenJiGnE;RT @PaulFox13: This is insane. #houstonflood https://t.co/oddenJiGnE;jpz1598;0;9670;0;0;;['houstonflood'];https://pbs.twimg.com/media/DIQcNTJWAAAyx5a?format=jpg&name=orig;;;1
412173;412173;412173;26/08/2017 00:57;9,01217E+17;RT @UWCIMSS: #GOES16 ABI + GLM animation of Hurricane #Harvey (prelim, non-op). #txwx https://t.co/3KNClmvS1J https://t.co/L8EwYHCydm;RT @UWCIMSS: #GOES16 ABI + GLM animation of Hurricane #Harvey (prelim, non-op). #txwx cimss.ssec.wisc.edu/goes/blog/arch… https://t.co/L8EwYHCydm;gavinoVZ;0;5;0;0;;['GOES16', 'Harvey', 'txwx'];https://pbs.twimg.com/tweet_video_thumb/DIHBUA5VwAAbHlV.jpg;;;1
972568;972568;361797;27/08/2017 15:28;9,01799E+17;RT @MattSitkowski: This image and the forecast of what is still to fall.... This is surreal. #HoustonFlood #Harvey https://t.co/zK9WojsMAH;RT @MattSitkowski: This image and the forecast of what is still to fall.... This is surreal. #HoustonFlood #Harvey https://t.co/zK9WojsMAH;Thatakinsboy;0;12551;0;0;;['HoustonFlood', 'Harvey'];https://pbs.twimg.com/media/DIPGDpPXYAUfz4A?format=jpg&name=orig;;;1
139633;139633;139633;25/08/2017 04:20;9,00906E+17;Me over here in #Houston waiting for #hurricaneharvey. ?I got water, food, and booze for days. ?????? Time for a movie marathon! ??But seriousl… https://t.co/dy4ThlqOhx;Me over here in #Houston waiting for #hurricaneharvey. ?I got water, food, and booze for days. ?????? Time for a movie marathon! ??But seriousl… https://t.co/dy4ThlqOhx;storiesforghost;1;0;1;0;;['Houston', 'hurricaneharvey'];https://pbs.twimg.com/media/DICo2ypXoAAkpw0?format=jpg&name=orig;;;0
1488553;1488553;297130;28/08/2017 05:19;9,02008E+17;"RT @2Echo68Whiskey: Dogs displaced by #Harvey are coming in at 60 per hour.  
#Houston https://t.co/Brwmr3Gc1v";"RT @2Echo68Whiskey: Dogs displaced by #Harvey are coming in at 60 per hour.  
#Houston https://t.co/Brwmr3Gc1v";zeldabrowneyes;0;4456;0;0;;['Harvey', 'Houston'];https://pbs.twimg.com/media/DIR3nYPV4AA9JON?format=jpg&name=orig;;;1
1375268;1375268;183845;28/08/2017 01:57;9,01957E+17;#HurricaneHarvey #TexasFlood https://t.co/Jwa72APIg4;#HurricaneHarvey #TexasFlood https://t.co/Jwa72APIg4;nais1998;0;0;0;0;;['HurricaneHarvey', 'TexasFlood'];https://pbs.twimg.com/media/DIRk7vKXcAMkoDZ?format=jpg&name=orig;;;0
2151473;2151473;380694;29/08/2017 16:24;9,02537E+17;RT @Eric_Howardd: Only in Houston, TX lol ?????? #HurricaneHarvey https://t.co/uLTKjkevRe;RT @Eric_Howardd: Only in Houston, TX lol ?????? #HurricaneHarvey https://t.co/uLTKjkevRe;ashley_seale13;0;14635;0;0;;['HurricaneHarvey'];https://pbs.twimg.com/media/DIGbf7YU0AAxEkd?format=jpg&name=orig;;;0
505895;505895;505895;26/08/2017 03:15;9,01252E+17;RT @ZachHiris: #PortAransas buoy recorded an 88kt/101mph gust at 618 CDT. Outside #Harvey's western eyewall. https://t.co/CxGuHdIs4f;RT @ZachHiris: #PortAransas buoy recorded an 88kt/101mph gust at 618 CDT. Outside #Harvey's western eyewall. https://t.co/CxGuHdIs4f;robmar08;0;4;0;0;;['PortAransas', 'Harvey'];https://pbs.twimg.com/media/DIHRpChXYAIcb2R?format=jpg&name=orig;;;1
1992062;1992062;221283;29/08/2017 04:17;9,02355E+17;RT @kate_dorierosie: https://t.co/hkOLosAItX #HurricanHarvey #houstonflood https://t.co/FqONhrNais;RT @kate_dorierosie: redcross.org #HurricanHarvey #houstonflood https://t.co/FqONhrNais;atomicfox;0;34;0;0;;['HurricanHarvey', 'houstonflood'];https://pbs.twimg.com/media/DIV_7PlUEAAmPeP?format=jpg&name=orig;;;0
3324036;3324036;965351;01/09/2017 16:40;9,03629E+17;RT @michaelkeyes: Redneck Army saves National Guard. #thisisAmerica #HurricaneHarvey #HoustonStrong https://t.co/9gZS493ZeQ;RT @michaelkeyes: Redneck Army saves National Guard. #thisisAmerica #HurricaneHarvey #HoustonStrong https://t.co/9gZS493ZeQ;TXRedDirtFan;0;12762;0;0;;['thisisAmerica', 'HurricaneHarvey', 'HoustonStrong'];https://pbs.twimg.com/ext_tw_video_thumb/903220429623443456/pu/img/q7JKx3mpVoH-VGd1.jpg;;;0
789507;789507;178736;26/08/2017 20:01;9,01505E+17;Flooding along the feeder of th Sam Houston Tollway and Sycamore. @Fox26Houston #Harvey https://t.co/E9atSgjIPt;Flooding along the feeder of th Sam Houston Tollway and Sycamore. @Fox26Houston #Harvey https://t.co/E9atSgjIPt;LindseyHenry365;5;11;15;0;;['Harvey'];https://pbs.twimg.com/ext_tw_video_thumb/901504844048908288/pu/img/AgE5C7ysZJza94FQ.jpg;;;1
815851;815851;205080;26/08/2017 21:44;9,01531E+17;Palacios takes a #proactiveapproach as #HurricaneHarvey is forecasted. About 30,000 sandbags were distributed to thousands of residents! https://t.co/4IFJPCfsGy;Palacios takes a #proactiveapproach as #HurricaneHarvey is forecasted. About 30,000 sandbags were distributed to thousands of residents! https://t.co/4IFJPCfsGy;hcpct4;0;1;6;0;;['proactiveapproach', 'HurricaneHarvey'];https://pbs.twimg.com/ext_tw_video_thumb/901528120703860736/pu/img/jSEpTxBw90_VNVAw.jpg;;;1
2527903;2527903;169218;30/08/2017 05:01;9,02728E+17;#matamoros #NuevoLaredo #reynosa jefe de policía #Houston advierte sobre  delincuentes que pretender ser agentes de ICE  #Texas  #Harvey https://t.co/MkGcSX3i7e;#matamoros #NuevoLaredo #reynosa jefe de policía #Houston advierte sobre  delincuentes que pretender ser agentes de ICE  #Texas  #Harvey https://t.co/MkGcSX3i7e;2OSITOO;0;0;1;0;;['matamoros', 'NuevoLaredo', 'reynosa', 'Houston', 'Texas', 'Harvey'];https://pbs.twimg.com/ext_tw_video_thumb/902727815665115136/pu/img/bW5yhCOG8cYfRpF9.jpg;;;1
927740;927740;316969;27/08/2017 09:43;9,01712E+17;RT @Eric_Howardd: Only in Houston, TX lol ?????? #HurricaneHarvey https://t.co/uLTKjkevRe;RT @Eric_Howardd: Only in Houston, TX lol ?????? #HurricaneHarvey https://t.co/uLTKjkevRe;Lash____;0;14635;0;0;;['HurricaneHarvey'];https://pbs.twimg.com/media/DIGbf7YU0AAxEkd?format=jpg&name=orig;;;0
1628036;1628036;436613;28/08/2017 15:34;9,02162E+17;RT @BloombergNRG: Gasoline markets react to #Harvey https://t.co/uNBjWvB1qY https://t.co/70aj5MgVTr;RT @BloombergNRG: Gasoline markets react to #Harvey bloom.bg/2vwD4Nh https://t.co/70aj5MgVTr;covalentx;0;4;0;0;;['Harvey'];https://pbs.twimg.com/media/DIUdFA9W0AE413t?format=jpg&name=orig;;;1
3151521;3151521;792836;31/08/2017 21:22;9,03337E+17;#Harvey’s center of circulation just SW of the @3onyourside area, moving NE towards us. Stay tuned. https://t.co/1J5IpAABGP;#Harvey’s center of circulation just SW of the @3onyourside area, moving NE towards us. Stay tuned. https://t.co/1J5IpAABGP;AOnek_WREG3;0;0;1;0;;['Harvey'];https://pbs.twimg.com/tweet_video_thumb/DIlMaPDV4AA1xI0.jpg;;;1
1121048;1121048;510277;27/08/2017 19:43;9,01863E+17;RT @wfaaweather: 12:40pm - 6 Tornado Warnings in and around #Houston right now. #HoustonFlood #wfaaweather https://t.co/Msbxm4PvHJ;RT @wfaaweather: 12:40pm - 6 Tornado Warnings in and around #Houston right now. #HoustonFlood #wfaaweather https://t.co/Msbxm4PvHJ;darthur111;0;37;0;0;;['Houston', 'HoustonFlood', 'wfaaweather'];https://pbs.twimg.com/media/DIQPP4UXYAAwgs_?format=jpg&name=orig;;;1
3373132;3373132;1014447;01/09/2017 21:24;9,037E+17;"RT @IndianaMBB: ?? ?? ?? are headed to Houston! #HurricaneHarvey 

???? #IUBB https://t.co/iaFwCqomlf";"RT @IndianaMBB: ?? ?? ?? are headed to Houston! #HurricaneHarvey 

???? #IUBB https://t.co/iaFwCqomlf";JWilsonRefs;0;251;0;0;;['HurricaneHarvey', 'IUBB'];https://pbs.twimg.com/media/DIo_HjCXgAAZSp4?format=jpg&name=orig;;;0
2457891;2457891;99206;30/08/2017 02:50;9,02695E+17;RT @nh60dmook: HOUSTON WE GOTTA STICK TOGETHER #HarveyFlood #HurricaneHarvey https://t.co/9LNsdmhMKj;RT @nh60dmook: HOUSTON WE GOTTA STICK TOGETHER #HarveyFlood #HurricaneHarvey https://t.co/9LNsdmhMKj;dirtyboicliff;0;32515;0;0;;['HarveyFlood', 'HurricaneHarvey'];https://pbs.twimg.com/ext_tw_video_thumb/902328019464765440/pu/img/ygNMRmiHpxlbRaOb.jpg;;;1
1279406;1279406;87983;27/08/2017 23:32;9,0192E+17;RT @austintexasgov: Important notice for media... #Harvey https://t.co/i56UOAcN4b;RT @austintexasgov: Important notice for media... #Harvey https://t.co/i56UOAcN4b;Austin_Police;0;19;0;0;;['Harvey'];https://pbs.twimg.com/media/DIRDmbXXUAAZKW2?format=jpg&name=orig;;;1
1037811;1037811;427040;27/08/2017 17:35;9,01831E+17;RT @SocialPowerOne1: Meanwhile in Foxlandia... #HoustonFlood #HurricaneHarvey https://t.co/aj1uu2Zjcw;RT @SocialPowerOne1: Meanwhile in Foxlandia... #HoustonFlood #HurricaneHarvey https://t.co/aj1uu2Zjcw;missleatha3;0;243;0;0;;['HoustonFlood', 'HurricaneHarvey'];https://pbs.twimg.com/media/DIOXY5UXYAAY9Md?format=jpg&name=orig;;;0
1131135;1131135;520364;27/08/2017 19:58;9,01867E+17;RT @DylanBaddour: Water is ankle deep in my courtyard already #houwx #Harvey https://t.co/jgA4mpQgOX;RT @DylanBaddour: Water is ankle deep in my courtyard already #houwx #Harvey https://t.co/jgA4mpQgOX;BaddourLinda;0;19;0;0;;['houwx', 'Harvey'];https://pbs.twimg.com/ext_tw_video_thumb/901635892183318528/pu/img/HD0oRWikAX8SkQLI.jpg;;;1
1435448;1435448;244025;28/08/2017 03:33;9,01981E+17;"RT @ALT_uscis: Mexico just released a statement about #Harvey .
The adult neighbors! https://t.co/wVyxVnWAwx";"RT @ALT_uscis: Mexico just released a statement about #Harvey .
The adult neighbors! https://t.co/wVyxVnWAwx";rickrecordist;0;3079;0;0;;['Harvey'];https://pbs.twimg.com/media/DIREpqSXgAA_YxU?format=jpg&name=orig;;;0
1028225;1028225;417454;27/08/2017 17:17;9,01826E+17;RT @ABC: Houston, Texas freeway sign nearly submerged amid extreme flooding from #Harvey: https://t.co/JZvofyopoP https://t.co/rInVl4Wxba;RT @ABC: Houston, Texas freeway sign nearly submerged amid extreme flooding from #Harvey: abcn.ws/2xnJr6U https://t.co/rInVl4Wxba;chapelhill234;0;3632;0;0;;['Harvey'];https://pbs.twimg.com/amplify_video_thumb/901817931578748931/img/8ruIG-vKD0GZk-1l.jpg;;;1
2817276;2817276;458591;30/08/2017 21:40;9,02979E+17;RT @YanaNaumenko2: To help the animals and their families being affected by #HurricaneHarvey Harvey https://t.co/CWIAta5FkL;RT @YanaNaumenko2: To help the animals and their families being affected by #HurricaneHarvey Harvey https://t.co/CWIAta5FkL;wndchaos;0;1907;0;0;;['HurricaneHarvey'];https://pbs.twimg.com/ext_tw_video_thumb/902760694768074754/pu/img/w6Zwzslp935MyqPv.jpg;;;1
3271;3271;3271;20/08/2017 05:17;8,99108E+17;RT @Foro_TV: Alerta en #Campeche por la tormenta tropical #Harvey https://t.co/KbBcCKYxQN https://t.co/zrXR2SHK8s;RT @Foro_TV: Alerta en #Campeche por la tormenta tropical #Harvey ow.ly/1ALg30exbdL https://t.co/zrXR2SHK8s;RUBEN_E_FAVELA;0;3;0;0;;['Campeche', 'Harvey'];https://pbs.twimg.com/media/DHoEqemUMAAJvyH?format=jpg&name=orig;;;1
1317236;1317236;125813;28/08/2017 00:25;9,01934E+17;RT @CNN: Here are a few ways you can help the people affected by #Harvey2017 https://t.co/oD8bw5v47M https://t.co/5LMPnEs7SK;RT @CNN: Here are a few ways you can help the people affected by #Harvey2017 cnn.it/2xp1IAK https://t.co/5LMPnEs7SK;Macha_Ruad;0;226;0;0;;['Harvey2017'];https://pbs.twimg.com/media/DIRNkN2XUAIQSV_?format=jpg&name=orig;;;1
2945711;2945711;587026;31/08/2017 03:53;9,03073E+17;RT @nh60dmook: HOUSTON WE GOTTA STICK TOGETHER #HarveyFlood #HurricaneHarvey https://t.co/9LNsdmhMKj;RT @nh60dmook: HOUSTON WE GOTTA STICK TOGETHER #HarveyFlood #HurricaneHarvey https://t.co/9LNsdmhMKj;Lyrics61103086;0;32515;0;0;;['HarveyFlood', 'HurricaneHarvey'];https://pbs.twimg.com/ext_tw_video_thumb/902328019464765440/pu/img/ygNMRmiHpxlbRaOb.jpg;;;1
785801;785801;175030;26/08/2017 19:49;9,01502E+17;"RT @dariusherron1: The differences in damage a category 1, 2, 3, 4, &amp; 5 hurricane can cause.  #hurricaneharvey

 https://t.co/sDP76piZ8N";"RT @dariusherron1: The differences in damage a category 1, 2, 3, 4, &amp; 5 hurricane can cause.  #hurricaneharvey

 https://t.co/sDP76piZ8N";drigothepappi;0;11922;0;0;;['hurricaneharvey'];https://pbs.twimg.com/ext_tw_video_thumb/784085228826533888/pu/img/NL3bqEm6ctLXsrNw.jpg;;;0
2905223;2905223;546538;31/08/2017 01:45;9,03041E+17;RT @ABC: Cow rescued from floodwaters caused by Hurricane #Harvey in Liberty, Texas. https://t.co/1nRk8fTpTi https://t.co/DwvapIaYDR;RT @ABC: Cow rescued from floodwaters caused by Hurricane #Harvey in Liberty, Texas. abcn.ws/2wISQbT https://t.co/DwvapIaYDR;MarlenaMansour2;0;261;0;0;;['Harvey'];https://pbs.twimg.com/ext_tw_video_thumb/903029781305937920/pu/img/ZpcegbY1Ad27Ip6O.jpg;;;1
2870617;2870617;511932;31/08/2017 00:02;9,03015E+17;RT @MichaelCiaglo: Maybe the best sunset Houston has ever seen, or needed #Harvey https://t.co/lNIuOE71hp;RT @MichaelCiaglo: Maybe the best sunset Houston has ever seen, or needed #Harvey https://t.co/lNIuOE71hp;mini_bubbly;0;9721;0;0;;['Harvey'];https://pbs.twimg.com/media/DIcKeLUUMAA6rPW?format=jpg&name=orig;;;0
2908433;2908433;549748;31/08/2017 01:55;9,03043E+17;WATCH: A family is airlifted out of #Harvey floodwaters to safety by a U.S. Navy chopper in Texas. https://t.co/1OxwbrS1a7 https://t.co/U3orR3Cvru;WATCH: A family is airlifted out of #Harvey floodwaters to safety by a U.S. Navy chopper in Texas. on.nbcdfw.com/zgv9gFH https://t.co/U3orR3Cvru;NBCDFW;1;7;43;1;;['Harvey'];https://pbs.twimg.com/ext_tw_video_thumb/903043368778739712/pu/img/AcpDp1lB0kM0kGAV.jpg;;;1
2106939;2106939;336160;29/08/2017 13:52;9,02499E+17;RT @YEARSofLIVING: Here are the #ClimateFacts about #HurricaneHarvey. https://t.co/lECmNlmbCh;RT @YEARSofLIVING: Here are the #ClimateFacts about #HurricaneHarvey. https://t.co/lECmNlmbCh;maotik;0;13621;0;0;;['ClimateFacts', 'HurricaneHarvey'];https://pbs.twimg.com/ext_tw_video_thumb/902176180912128000/pu/img/JqLHRmCTQzFV7KvO.jpg;;;1
509570;509570;509570;26/08/2017 03:22;9,01254E+17;RT @JAntoniov17: Looks awesome and #scary #southpadreisland #Harvey https://t.co/Y2OF9m1L5i;RT @JAntoniov17: Looks awesome and #scary #southpadreisland #Harvey https://t.co/Y2OF9m1L5i;JAntoniov17;0;19;0;0;;['scary', 'southpadreisland', 'Harvey'];https://pbs.twimg.com/media/DIBPo6KUMAAhPfX?format=jpg&name=orig;;;1
1544332;1544332;352909;28/08/2017 08:15;9,02052E+17;RT @abc13houston: WORTH A RT: The @USCG wants you to use these numbers if you need help. #HoustonFlood https://t.co/bP4xSq0266;RT @abc13houston: WORTH A RT: The @USCG wants you to use these numbers if you need help. #HoustonFlood https://t.co/bP4xSq0266;Alone1961Alone;0;903;0;0;;['HoustonFlood'];https://pbs.twimg.com/media/DIQYHk1UMAAWlyh?format=jpg&name=orig;;;1
2127606;2127606;356827;29/08/2017 15:12;9,02519E+17;"RT @cspan: .@POTUS &amp; @FLOTUS depart the White House for Texas. #Harvey https://t.co/1MbqfWHz9b";"RT @cspan: .@POTUS &amp; @FLOTUS depart the White House for Texas. #Harvey https://t.co/1MbqfWHz9b";NeilChaske;0;72;0;0;;['Harvey'];https://pbs.twimg.com/media/DIZhNUMXkAAf_ch.jpg;;;1
1841258;1841258;70479;28/08/2017 22:44;9,02271E+17;"RT @2Echo68Whiskey: Dogs displaced by #Harvey are coming in at 60 per hour.  
#Houston https://t.co/Brwmr3Gc1v";"RT @2Echo68Whiskey: Dogs displaced by #Harvey are coming in at 60 per hour.  
#Houston https://t.co/Brwmr3Gc1v";grammyLS;0;4456;0;0;;['Harvey', 'Houston'];https://pbs.twimg.com/media/DIR3nYPV4AA9JON?format=jpg&name=orig;;;1
